key,row,count,pairs
coat,2130,142,acousticguitar_violin:64|ambulance_firetruck:70|ant_bee:5|cucumber_zucchini:3
coated,2131,158,ant_bee:27|cucumber_zucchini:62|hotpot_vase:69
coating,2132,37,ant_bee:4|cucumber_zucchini:15|hotpot_vase:18
coats,2133,108,acousticguitar_violin:1|ambulance_firetruck:56|cucumber_zucchini:2|hotpot_vase:49
cob,2134,43,cucumber_zucchini:43
cobalt,2135,239,acousticguitar_violin:1|ambulance_firetruck:16|hotpot_vase:222
cobble,2136,2,ambulance_firetruck:2
cobbled,2137,12,ambulance_firetruck:12
cobblestone,2138,2495,acousticguitar_violin:149|ambulance_firetruck:2289|cucumber_zucchini:20|hotpot_vase:37
cobblestones,2139,172,acousticguitar_violin:17|ambulance_firetruck:146|cucumber_zucchini:6|hotpot_vase:3
cobra,2140,16,ambulance_firetruck:16
coca-cola,2141,92,acousticguitar_violin:4|cucumber_zucchini:67|hotpot_vase:21
cocagne,2142,23,ambulance_firetruck:23
cocha,2143,1,ambulance_firetruck:1
cochabamba,2144,37,ambulance_firetruck:37
cockpit,2145,51,ambulance_firetruck:51
cockroach,2146,43,ant_bee:43
cockroaches,2147,5,ant_bee:5
cocktail,2148,26,acousticguitar_violin:1|cucumber_zucchini:10|hotpot_vase:15
cocoa,2149,40,cucumber_zucchini:40
coconut,2150,10,ant_bee:6|cucumber_zucchini:1|hotpot_vase:3
cocoon,2151,28,ant_bee:28
cocoon-like,2152,5,ant_bee:5
cocotte,2153,11,hotpot_vase:11
code,2154,129,ambulance_firetruck:12|cucumber_zucchini:42|hotpot_vase:75
coffee,2155,135,acousticguitar_violin:29|ambulance_firetruck:35|cucumber_zucchini:44|hotpot_vase:27
coffee-mug,2156,1,hotpot_vase:1
coil,2157,24,acousticguitar_violin:2|ant_bee:4|cucumber_zucchini:17|hotpot_vase:1
coiled,2158,378,acousticguitar_violin:123|ambulance_firetruck:196|ant_bee:30|cucumber_zucchini:10|hotpot_vase:19
coiling,2159,6,ambulance_firetruck:1|cucumber_zucchini:2|hotpot_vase:3
coils,2160,8,ambulance_firetruck:3|ant_bee:1|cucumber_zucchini:2|hotpot_vase:2
coin,2161,79,acousticguitar_violin:23|ant_bee:16|hotpot_vase:40
coin-filled,2162,4,hotpot_vase:4
coins,2163,42,acousticguitar_violin:2|cucumber_zucchini:3|hotpot_vase:37
coke,2164,10,cucumber_zucchini:4|hotpot_vase:6
colander,2165,302,cucumber_zucchini:287|hotpot_vase:15
colborne,2166,23,ambulance_firetruck:23
cold,2167,99,acousticguitar_violin:3|ambulance_firetruck:62|ant_bee:4|cucumber_zucchini:5|hotpot_vase:25
cole,2168,17,acousticguitar_violin:17
colgate,2169,1,cucumber_zucchini:1
colin's,2170,1,acousticguitar_violin:1
colings,2171,1,acousticguitar_violin:1
collaborate,2172,73,acousticguitar_violin:3|ant_bee:70
collaborating,2173,18,acousticguitar_violin:1|ambulance_firetruck:1|ant_bee:16
collaboration,2174,102,acousticguitar_violin:67|ambulance_firetruck:4|ant_bee:30|cucumber_zucchini:1
collaborative,2175,30,acousticguitar_violin:17|ant_bee:12|hotpot_vase:1
collaboratively,2176,152,ant_bee:151|hotpot_vase:1
collage,2177,514,acousticguitar_violin:145|ambulance_firetruck:6|ant_bee:145|cucumber_zucchini:156|hotpot_vase:62
collages,2178,25,acousticguitar_violin:24|hotpot_vase:1
collar,2179,114,acousticguitar_violin:50|ambulance_firetruck:9|cucumber_zucchini:49|hotpot_vase:6
colleague,2180,3,acousticguitar_violin:2|ambulance_firetruck:1
collect,2181,318,ant_bee:318
collectible,2182,28,acousticguitar_violin:18|ambulance_firetruck:3|hotpot_vase:7
collectibles,2183,52,acousticguitar_violin:17|hotpot_vase:35
collecting,2184,7851,acousticguitar_violin:7|ant_bee:7830|cucumber_zucchini:13|hotpot_vase:1
collection,2185,531,acousticguitar_violin:194|ambulance_firetruck:2|ant_bee:21|cucumber_zucchini:14|hotpot_vase:300
collectively,2186,95,ant_bee:95
collects,2187,7311,ant_bee:7309|cucumber_zucchini:2
college,2188,33,ambulance_firetruck:33
collides,2189,34,ambulance_firetruck:34
collings,2190,45,acousticguitar_violin:45
collision,2191,17,ambulance_firetruck:17
colombia,2192,15,acousticguitar_violin:15
colonizing,2193,2,ant_bee:2
colonnades,2194,21,ambulance_firetruck:21
colony,2195,1088,ant_bee:1088
color,2196,3356,acousticguitar_violin:284|ambulance_firetruck:139|ant_bee:390|cucumber_zucchini:2293|hotpot_vase:250
color-and-black-white,2197,1,acousticguitar_violin:1
colorado,2198,44,ambulance_firetruck:44
colored,2199,319,acousticguitar_violin:111|ambulance_firetruck:19|ant_bee:33|cucumber_zucchini:14|hotpot_vase:142
colorful,2200,14488,acousticguitar_violin:2649|ambulance_firetruck:697|ant_bee:537|cucumber_zucchini:4938|hotpot_vase:5667
colorfully,2201,23,acousticguitar_violin:5|cucumber_zucchini:18
coloring,2202,59,ambulance_firetruck:36|ant_bee:22|cucumber_zucchini:1
colors,2203,4588,acousticguitar_violin:411|ambulance_firetruck:215|ant_bee:832|cucumber_zucchini:2569|hotpot_vase:561
columbine,2204,33,ambulance_firetruck:33
columbus,2205,88,acousticguitar_violin:1|ambulance_firetruck:87
column,2206,17,acousticguitar_violin:4|ant_bee:12|hotpot_vase:1
columns,2207,92,acousticguitar_violin:13|ambulance_firetruck:39|ant_bee:15|cucumber_zucchini:1|hotpot_vase:24
comb,2208,36,ant_bee:36
combat,2209,102,ambulance_firetruck:13|ant_bee:44|hotpot_vase:45
come,2210,32,acousticguitar_violin:17|ant_bee:7|cucumber_zucchini:1|hotpot_vase:7
comfort,2211,749,acousticguitar_violin:17|ambulance_firetruck:1|cucumber_zucchini:7|hotpot_vase:724
comforter,2212,7,acousticguitar_violin:7
comforting,2213,896,ambulance_firetruck:1|cucumber_zucchini:13|hotpot_vase:882
comical,2214,12,hotpot_vase:12
coming,2215,44,acousticguitar_violin:19|cucumber_zucchini:1|hotpot_vase:24
comitato,2216,24,ambulance_firetruck:24
command,2217,100,ambulance_firetruck:100
commercial,2218,246,acousticguitar_violin:1|ambulance_firetruck:232|ant_bee:1|cucumber_zucchini:6|hotpot_vase:6
committee,2219,37,ambulance_firetruck:37
commonwealth,2220,9,ambulance_firetruck:9
communal,2221,2341,acousticguitar_violin:9|ambulance_firetruck:1|ant_bee:4|cucumber_zucchini:10|hotpot_vase:2317
communicating,2222,99,ant_bee:99
communication,2223,170,ambulance_firetruck:40|ant_bee:130
community,2224,814,acousticguitar_violin:81|ambulance_firetruck:698|ant_bee:6|cucumber_zucchini:12|hotpot_vase:17
community-funded,2225,2,ambulance_firetruck:2
compact,2226,143,acousticguitar_violin:13|ambulance_firetruck:71|ant_bee:4|cucumber_zucchini:45|hotpot_vase:10
companion,2227,9,acousticguitar_violin:5|ant_bee:3|cucumber_zucchini:1
company,2228,239,acousticguitar_violin:4|ambulance_firetruck:146|ant_bee:12|cucumber_zucchini:1|hotpot_vase:76
comparison,2229,129,acousticguitar_violin:5|ambulance_firetruck:5|ant_bee:36|cucumber_zucchini:83
compartment,2230,505,acousticguitar_violin:19|ambulance_firetruck:484|cucumber_zucchini:2
compartments,2231,1644,acousticguitar_violin:14|ambulance_firetruck:1563|cucumber_zucchini:43|hotpot_vase:24
competition,2232,11,acousticguitar_violin:3|cucumber_zucchini:6|hotpot_vase:2
completed,2233,16,acousticguitar_violin:14|ambulance_firetruck:1|cucumber_zucchini:1
compliments,2234,20,ambulance_firetruck:20
component,2235,23,acousticguitar_violin:18|ant_bee:2|cucumber_zucchini:3
components,2236,119,acousticguitar_violin:54|ambulance_firetruck:59|ant_bee:2|cucumber_zucchini:2|hotpot_vase:2
composed,2237,27,acousticguitar_violin:10|ant_bee:4|hotpot_vase:13
composition,2238,900,acousticguitar_violin:251|ant_bee:87|cucumber_zucchini:331|hotpot_vase:231
compote,2239,14,hotpot_vase:14
compound,2240,1249,ant_bee:1249
computer,2241,88,acousticguitar_violin:64|ambulance_firetruck:16|hotpot_vase:8
con,2242,59,ambulance_firetruck:24|hotpot_vase:35
concentrated,2243,55,acousticguitar_violin:45|ant_bee:10
concentrates,2244,126,acousticguitar_violin:126
concentrating,2245,12,acousticguitar_violin:11|ant_bee:1
concentration,2246,743,acousticguitar_violin:743
concert,2247,588,acousticguitar_violin:586|ambulance_firetruck:2
concerto,2248,37,acousticguitar_violin:37
concise,2249,5,acousticguitar_violin:2|ambulance_firetruck:2|hotpot_vase:1
concord,2250,37,acousticguitar_violin:36|ambulance_firetruck:1
concrete,2251,3161,acousticguitar_violin:89|ambulance_firetruck:844|ant_bee:1799|cucumber_zucchini:366|hotpot_vase:63
concrete-sod,2252,1,ant_bee:1
condensation,2253,9,ant_bee:1|cucumber_zucchini:3|hotpot_vase:5
condensed,2254,4,acousticguitar_violin:1|cucumber_zucchini:3
condiment,2255,54,acousticguitar_violin:1|ambulance_firetruck:6|cucumber_zucchini:31|hotpot_vase:16
condiments,2256,1554,acousticguitar_violin:4|ambulance_firetruck:21|cucumber_zucchini:69|hotpot_vase:1460
condition,2257,37,acousticguitar_violin:2|ambulance_firetruck:30|cucumber_zucchini:5
conditions,2258,235,acousticguitar_violin:1|ambulance_firetruck:205|ant_bee:10|cucumber_zucchini:19
conducting,2259,9,acousticguitar_violin:4|ambulance_firetruck:5
conductor,2260,172,acousticguitar_violin:172
conductor's,2261,55,acousticguitar_violin:55
conducts,2262,8,acousticguitar_violin:8
cone,2263,115,acousticguitar_violin:13|ambulance_firetruck:82|ant_bee:19|hotpot_vase:1
cone-flower,2264,1,ant_bee:1
cone-shaped,2265,18,acousticguitar_violin:1|ant_bee:6|hotpot_vase:11
coneflower,2266,1221,ant_bee:1221
coneflowers,2267,75,ant_bee:74|hotpot_vase:1
cones,2268,536,ambulance_firetruck:529|ant_bee:4|hotpot_vase:3
confetti,2269,57,acousticguitar_violin:30|ambulance_firetruck:26|ant_bee:1
confident,2270,6,acousticguitar_violin:5|ambulance_firetruck:1
confidently,2271,134,acousticguitar_violin:35|ambulance_firetruck:99
conflict,2272,49,ambulance_firetruck:36|ant_bee:12|hotpot_vase:1
confrontation,2273,38,acousticguitar_violin:4|ant_bee:34
confronting,2274,47,ant_bee:47
confronts,2275,12,ant_bee:12
conical,2276,82,ant_bee:1|hotpot_vase:81
conifer,2277,20,ant_bee:20
coniferous,2278,12,ant_bee:12
connected,2279,180,acousticguitar_violin:49|ambulance_firetruck:101|ant_bee:5|cucumber_zucchini:19|hotpot_vase:6
connecting,2280,10,acousticguitar_violin:1|ambulance_firetruck:4|ant_bee:3|cucumber_zucchini:2
connection,2281,141,acousticguitar_violin:100|ambulance_firetruck:20|ant_bee:11|cucumber_zucchini:1|hotpot_vase:9
conover,2282,22,ambulance_firetruck:22
conservation,2283,11,acousticguitar_violin:3|ant_bee:8
conservatoire,2284,22,acousticguitar_violin:22
console,2285,25,acousticguitar_violin:16|ambulance_firetruck:2|hotpot_vase:7
construct,2286,9,ant_bee:9
constructing,2287,3,ant_bee:3
construction,2288,369,acousticguitar_violin:30|ambulance_firetruck:328|ant_bee:2|hotpot_vase:9
consume,2289,62,ambulance_firetruck:6|ant_bee:56
consumes,2290,17,ant_bee:17
consuming,2291,39,ambulance_firetruck:2|ant_bee:37
contact,2292,668,acousticguitar_violin:19|ambulance_firetruck:606|ant_bee:18|cucumber_zucchini:1|hotpot_vase:24
contacts,2293,17,ambulance_firetruck:17
container,2294,1275,acousticguitar_violin:13|ambulance_firetruck:44|ant_bee:442|cucumber_zucchini:633|hotpot_vase:143
containers,2295,139,acousticguitar_violin:1|ambulance_firetruck:12|cucumber_zucchini:67|hotpot_vase:59
containing,2296,296,acousticguitar_violin:16|ambulance_firetruck:2|ant_bee:43|cucumber_zucchini:21|hotpot_vase:214
containment,2297,32,ambulance_firetruck:32
contains,2298,860,acousticguitar_violin:8|ambulance_firetruck:5|ant_bee:20|cucumber_zucchini:136|hotpot_vase:691
contemplative,2299,51,acousticguitar_violin:38|ant_bee:5|cucumber_zucchini:5|hotpot_vase:3
contents,2300,44,acousticguitar_violin:1|ant_bee:8|cucumber_zucchini:7|hotpot_vase:28
contest,2301,13,acousticguitar_violin:7|cucumber_zucchini:6
contours,2302,81,acousticguitar_violin:51|ant_bee:3|cucumber_zucchini:8|hotpot_vase:19
contradiction,2303,1,acousticguitar_violin:1
contrail,2304,6,ambulance_firetruck:6
contrast,2305,3495,acousticguitar_violin:780|ambulance_firetruck:43|ant_bee:1531|cucumber_zucchini:750|hotpot_vase:391
contrasted,2306,45,acousticguitar_violin:6|ant_bee:32|cucumber_zucchini:3|hotpot_vase:4
contrasting,2307,1746,acousticguitar_violin:146|ambulance_firetruck:18|ant_bee:1136|cucumber_zucchini:134|hotpot_vase:312
contrasts,2308,1438,acousticguitar_violin:409|ambulance_firetruck:14|ant_bee:671|cucumber_zucchini:262|hotpot_vase:82
control,2309,686,acousticguitar_violin:182|ambulance_firetruck:288|ant_bee:43|cucumber_zucchini:9|hotpot_vase:164
controller,2310,27,acousticguitar_violin:27
controllers,2311,16,acousticguitar_violin:16
controls,2312,224,acousticguitar_violin:72|ambulance_firetruck:128|ant_bee:4|hotpot_vase:20
convention,2313,11,ambulance_firetruck:11
conversation,2314,87,acousticguitar_violin:22|ambulance_firetruck:11|hotpot_vase:54
conversational,2315,1,acousticguitar_violin:1
converse,2316,47,acousticguitar_violin:18|ambulance_firetruck:25|hotpot_vase:4
converses,2317,2,acousticguitar_violin:1|ambulance_firetruck:1
conversing,2318,34,acousticguitar_violin:2|ambulance_firetruck:32
conversion,2319,17,ambulance_firetruck:17
converted,2320,81,ambulance_firetruck:81
convex,2321,26,ambulance_firetruck:26
conveyor,2322,11,acousticguitar_violin:3|ant_bee:8
convoy,2323,61,ambulance_firetruck:61
cook,2324,445,cucumber_zucchini:40|hotpot_vase:405
cookbook,2325,71,cucumber_zucchini:35|hotpot_vase:36
cooked,2326,533,cucumber_zucchini:117|hotpot_vase:416
cooker,2327,918,cucumber_zucchini:54|hotpot_vase:864
cookie,2328,109,cucumber_zucchini:71|hotpot_vase:38
cookies,2329,34,cucumber_zucchini:33|hotpot_vase:1
cooking,2330,2794,cucumber_zucchini:1694|hotpot_vase:1100
cooks,2331,227,cucumber_zucchini:6|hotpot_vase:221
cooktop,2332,60,cucumber_zucchini:1|hotpot_vase:59
cookware,2333,25,cucumber_zucchini:2|hotpot_vase:23
cool,2334,198,acousticguitar_violin:41|ambulance_firetruck:18|ant_bee:19|cucumber_zucchini:116|hotpot_vase:4
cooler,2335,45,acousticguitar_violin:3|ambulance_firetruck:9|cucumber_zucchini:29|hotpot_vase:4
coolers,2336,13,ambulance_firetruck:2|cucumber_zucchini:11
cooling,2337,37,ant_bee:1|cucumber_zucchini:29|hotpot_vase:7
cooper,2338,12,ambulance_firetruck:12
cooperate,2339,59,ant_bee:59
cooperating,2340,16,ant_bee:16
cooperation,2341,62,ant_bee:62
cooperative,2342,163,ant_bee:162|hotpot_vase:1
cooperatively,2343,33,ant_bee:33
coordinated,2344,276,acousticguitar_violin:19|ambulance_firetruck:9|ant_bee:248
cop,2345,1,ambulance_firetruck:1
copies,2346,1,acousticguitar_violin:1
copper,2347,497,acousticguitar_violin:10|ambulance_firetruck:1|ant_bee:72|hotpot_vase:414
copper-black,2348,1,ant_bee:1
copper-leaf,2349,2,hotpot_vase:2
copper-toned,2350,4,hotpot_vase:4
copper-wrapped,2351,3,hotpot_vase:3
copyright,2352,72,acousticguitar_violin:24|ambulance_firetruck:20|ant_bee:22|cucumber_zucchini:3|hotpot_vase:3
coral,2353,109,acousticguitar_violin:9|ant_bee:46|cucumber_zucchini:2|hotpot_vase:52
coral-like,2354,21,ant_bee:19|hotpot_vase:2
coral-red,2355,20,hotpot_vase:20
cord,2356,144,acousticguitar_violin:57|ambulance_firetruck:1|ant_bee:4|hotpot_vase:82
cordex,2357,2,acousticguitar_violin:2
cordon,2358,5,ambulance_firetruck:5
cordoned,2359,96,ambulance_firetruck:92|ant_bee:4
cordons,2360,16,ambulance_firetruck:16
cords,2361,16,acousticguitar_violin:11|cucumber_zucchini:5
corduroy,2362,8,acousticguitar_violin:8
cordyceps,2363,15,ant_bee:15
core,2364,99,acousticguitar_violin:1|ant_bee:52|cucumber_zucchini:43|hotpot_vase:3
cork,2365,63,acousticguitar_violin:1|cucumber_zucchini:8|hotpot_vase:54
cork-topped,2366,4,hotpot_vase:4
corks,2367,36,hotpot_vase:36
corn,2368,1611,ambulance_firetruck:3|ant_bee:4|cucumber_zucchini:861|hotpot_vase:743
corn-bountiful,2369,1,cucumber_zucchini:1
corn-in,2370,4,cucumber_zucchini:3|hotpot_vase:1
cornbread,2371,48,hotpot_vase:48
corner,2372,1009,acousticguitar_violin:424|ambulance_firetruck:199|ant_bee:202|cucumber_zucchini:66|hotpot_vase:118
cornered,2373,1,acousticguitar_violin:1
cornfield,2374,3,ambulance_firetruck:3
cornflower,2375,146,ant_bee:146
corona,2376,32,ambulance_firetruck:30|ant_bee:2
coronary,2377,25,ambulance_firetruck:25
corps,2378,215,ambulance_firetruck:215
corpse,2379,16,ant_bee:16
corroded,2380,20,ambulance_firetruck:4|ant_bee:1|hotpot_vase:15
corset,2381,26,acousticguitar_violin:16|hotpot_vase:10
corset-like,2382,3,hotpot_vase:3
corset-shaped,2383,5,hotpot_vase:5
corset-style,2384,15,hotpot_vase:15
cort,2385,83,acousticguitar_violin:83
cosmic,2386,24,acousticguitar_violin:17|hotpot_vase:7
cosmos,2387,130,acousticguitar_violin:4|ant_bee:119|cucumber_zucchini:7
costa,2388,23,ambulance_firetruck:23
costco,2389,40,ambulance_firetruck:40
costume,2390,41,acousticguitar_violin:35|ambulance_firetruck:6
costumed,2391,39,acousticguitar_violin:15|ambulance_firetruck:24
costumes,2392,22,acousticguitar_violin:21|ambulance_firetruck:1
cotton,2393,57,ant_bee:37|hotpot_vase:20
cotton-like,2394,41,ant_bee:41
cottonwood,2395,28,ambulance_firetruck:28
cottony,2396,56,ant_bee:56
couch,2397,1788,acousticguitar_violin:1714|cucumber_zucchini:62|hotpot_vase:12
couch-music,2398,1,acousticguitar_violin:1
council,2399,21,ambulance_firetruck:21
count,2400,39,acousticguitar_violin:5|ambulance_firetruck:26|ant_bee:3|cucumber_zucchini:1|hotpot_vase:4
counter,2401,1189,acousticguitar_violin:4|ant_bee:1|cucumber_zucchini:970|hotpot_vase:214
countertop,2402,2302,ant_bee:44|cucumber_zucchini:1761|hotpot_vase:497
countless,2403,47,ant_bee:47
country,2404,110,acousticguitar_violin:59|ambulance_firetruck:17|cucumber_zucchini:32|hotpot_vase:2
countryside,2405,15,acousticguitar_violin:4|ambulance_firetruck:11
counts,2406,17,ambulance_firetruck:17
county,2407,610,acousticguitar_violin:2|ambulance_firetruck:604|cucumber_zucchini:3|hotpot_vase:1
couple,2408,152,acousticguitar_violin:9|ambulance_firetruck:26|cucumber_zucchini:40|hotpot_vase:77
coupon,2409,34,cucumber_zucchini:34
course,2410,32,acousticguitar_violin:1|ambulance_firetruck:22|cucumber_zucchini:1|hotpot_vase:8
courses,2411,7,acousticguitar_violin:7
court,2412,3,ambulance_firetruck:2|hotpot_vase:1
courthouse,2413,35,ambulance_firetruck:35
courtyard,2414,210,acousticguitar_violin:6|ambulance_firetruck:152|hotpot_vase:52
couscous,2415,9,cucumber_zucchini:6|hotpot_vase:3
cover,2416,784,acousticguitar_violin:357|ambulance_firetruck:93|ant_bee:167|cucumber_zucchini:52|hotpot_vase:115
covered,2417,3556,acousticguitar_violin:104|ambulance_firetruck:352|ant_bee:2812|cucumber_zucchini:158|hotpot_vase:130
covering,2418,133,acousticguitar_violin:13|ambulance_firetruck:25|ant_bee:34|cucumber_zucchini:52|hotpot_vase:9
coverings,2419,7,acousticguitar_violin:2|ambulance_firetruck:2|ant_bee:2|hotpot_vase:1
covers,2420,312,acousticguitar_violin:58|ambulance_firetruck:61|ant_bee:110|cucumber_zucchini:30|hotpot_vase:53
cow,2421,28,acousticguitar_violin:1|ant_bee:15|hotpot_vase:12
cowboy,2422,210,acousticguitar_violin:180|cucumber_zucchini:30
cowboy-hatted,2423,9,acousticguitar_violin:8|cucumber_zucchini:1
cowboy-themed,2424,5,acousticguitar_violin:5
cowboys,2425,59,acousticguitar_violin:59
cozy,2426,3590,acousticguitar_violin:2019|ambulance_firetruck:11|ant_bee:1|cucumber_zucchini:153|hotpot_vase:1406
cr-vs,2427,5,ambulance_firetruck:5
crab,2428,343,ant_bee:44|cucumber_zucchini:54|hotpot_vase:245
crab-patterned,2429,3,hotpot_vase:3
crabby,2430,1,hotpot_vase:1
crack,2431,406,acousticguitar_violin:1|ant_bee:340|hotpot_vase:65
cracked,2432,1485,acousticguitar_violin:55|ambulance_firetruck:81|ant_bee:898|cucumber_zucchini:137|hotpot_vase:314
cracked-glaze,2433,2,cucumber_zucchini:1|hotpot_vase:1
cracker,2434,33,ant_bee:8|cucumber_zucchini:7|hotpot_vase:18
crackers,2435,140,cucumber_zucchini:125|hotpot_vase:15
crackle,2436,301,ant_bee:1|cucumber_zucchini:5|hotpot_vase:295
crackle-glaze,2437,5,hotpot_vase:5
crackle-glazed,2438,53,cucumber_zucchini:4|hotpot_vase:49
crackle-patterned,2439,6,hotpot_vase:6
crackled,2440,176,cucumber_zucchini:6|hotpot_vase:170
crackled-glass,2441,1,hotpot_vase:1
crackled-glaze,2442,7,hotpot_vase:7
crackled-glazed,2443,1,hotpot_vase:1
cracks,2444,439,acousticguitar_violin:37|ambulance_firetruck:1|ant_bee:251|cucumber_zucchini:5|hotpot_vase:145
cradle,2445,27,acousticguitar_violin:1|ant_bee:9|cucumber_zucchini:17
cradles,2446,61,acousticguitar_violin:16|ant_bee:19|cucumber_zucchini:26
cradling,2447,70,acousticguitar_violin:42|ant_bee:9|cucumber_zucchini:9|hotpot_vase:10
craft,2448,173,acousticguitar_violin:63|ambulance_firetruck:5|ant_bee:1|cucumber_zucchini:13|hotpot_vase:91
crafted,2449,3037,acousticguitar_violin:2753|ambulance_firetruck:1|ant_bee:42|cucumber_zucchini:36|hotpot_vase:205
crafting,2450,188,acousticguitar_violin:160|cucumber_zucchini:1|hotpot_vase:27
crafts,2451,83,acousticguitar_violin:32|cucumber_zucchini:3|hotpot_vase:48
craftsman,2452,61,acousticguitar_violin:59|ant_bee:1|hotpot_vase:1
craftsman's,2453,2,acousticguitar_violin:1|hotpot_vase:1
craftsmanship,2454,8589,acousticguitar_violin:7074|ambulance_firetruck:57|ant_bee:42|cucumber_zucchini:1|hotpot_vase:1415
